ocid,id,title,description,status,procurementMethod,tenderPeroid/startDate,tenderPeroid/endDate,procuringEntity/name,procuringEntity/id
ocds-ngfbwp-12169011,12169011,Tender Ref 16/00903 Bulletin 27,,Executarea contractului,Licitaţie publică,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTUL ARHANGHEL MIHAIL""",1003600152558
ocds-ngfbwp-12169403,12169403,Tender Ref 16/00904 Bulletin 25,,Executarea contractului,Cerere a ofertelor de preţuri,,,IP USMF Nicolae Testemițanu,1007600000794
ocds-ngfbwp-12171431,12171431,Tender Ref 16/00905 Bulletin 25,,Anulată,Cerere a ofertelor de preţuri,,,Consiliul Raional Nisporeni,1007601004788
ocds-ngfbwp-12171497,12171497,Tender Ref 16/00906 Bulletin 30,,Executarea contractului,Licitaţie publică,,,Agenția Națională pentru Siguranța Alimentelor,1013601000082
ocds-ngfbwp-12171517,12171517,Tender Ref 16/00907 Bulletin 24,,Procedura finalizată,Cerere a ofertelor de preţuri,,,Departamentul Poliției de Frontieră al MAI,1006601000196
ocds-ngfbwp-12175096,12175096,Tender Ref 16/00909 Bulletin 24,,Anulată,Licitaţie publică,,,I.M.S.P. Spitalul Raional Soroca A.PRISACARI,1003607150209
ocds-ngfbwp-12175983,12175983,Tender Ref 16/00910 Bulletin 24,,Procedura finalizată,Cerere a ofertelor de preţuri,,,CURTEA SUPREMĂ DE JUSTIŢIE,1006601004183
ocds-ngfbwp-12176158,12176158,Tender Ref 16/00911 Bulletin 24,,Executarea contractului,Licitaţie publică,,,UNIVERSITATEA AGRARĂ DE STAT DIN MOLDOVA,1007600002710
ocds-ngfbwp-12182123,12182123,Tender Ref 16/00913 Bulletin 25,,Executarea contractului,Licitaţie publică,,,CR Orhei,1007601005523
ocds-ngfbwp-12191805,12191805,Tender Ref 16/00914 Bulletin 24,,Executarea contractului,Cerere a ofertelor de preţuri,,,DETS  RÎŞCANI,1007601009716
ocds-ngfbwp-12193522,12193522,Tender Ref 16/00915 Bulletin 24,,Procedura finalizată,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL RAIONAL DONDUŞENI,1003604150574
ocds-ngfbwp-12198776,12198776,Tender Ref 16/00916 Bulletin 25,,Procedura finalizată,Licitaţie publică,,,Administrația de Stat a Drumurilor,1003600023559
ocds-ngfbwp-12205268,12205268,Tender Ref 16/00917 Bulletin 24,,Executarea contractului,Licitaţie publică,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-12208739,12208739,Tender Ref 16/00918 Bulletin 31,,Executarea contractului,Licitaţie publică,,,IMSP SR Soldanesti,1003606015521
ocds-ngfbwp-12209157,12209157,Tender Ref 16/00919 Bulletin 24,,Executarea contractului,Licitaţie publică,,,USM,1006600064263
ocds-ngfbwp-12213570,12213570,Tender Ref 16/00920 Bulletin 24,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL RAIONAL SÎNGEREI,1003602150743
ocds-ngfbwp-12215768,12215768,Tender Ref 16/00921 Bulletin 24,,Executarea contractului,Cerere a ofertelor de preţuri,,,PRIMĂRIA MUNICIPIULUI CHIŞINĂU,1007601009484
ocds-ngfbwp-12216903,12216903,Tender Ref 16/00922 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,USM,1006600064263
ocds-ngfbwp-12220098,12220098,Tender Ref 16/00923 Bulletin 27,,Executarea contractului,Licitaţie publică,,,CENTRUL NAŢIONAL DE SĂNĂTATE PUBLICĂ,1007601001123
ocds-ngfbwp-12221252,12221252,Tender Ref 16/00924 Bulletin 28,,Executarea contractului,Licitaţie publică,,,I.M.S.P. CENTRUL NAŢIONAL DE ASISTENŢĂ MEDICALĂ URGENTĂ PRESPITALICEASCĂ,1015600032824
ocds-ngfbwp-12221836,12221836,Tender Ref 16/00925 Bulletin 24,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12223236,12223236,Tender Ref 16/00927 Bulletin 24,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL RAIONAL SÎNGEREI,1003602150743
ocds-ngfbwp-12225692,12225692,Tender Ref 16/00928 Bulletin 27,,Executarea contractului,Licitaţie publică,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-12227225,12227225,Tender Ref 16/00929 Bulletin 28,,Procedura finalizată,Licitaţie publică,,,Departamentul Trupelor de Carabinieri,1006601000473
ocds-ngfbwp-12227441,12227441,Tender Ref 16/00930 Bulletin 29,,Anulată,Cerere a ofertelor de preţuri,,,UNIVERSITATEA AGRARĂ DE STAT DIN MOLDOVA,1007600002710
ocds-ngfbwp-12228708,12228708,Tender Ref 16/00931 Bulletin 25,,Executarea contractului,Cerere a ofertelor de preţuri,,,SECRETARIATUL PARLAMENTULUI REPUBLICII MOLDOVA,1006601003762
ocds-ngfbwp-12229708,12229708,Tender Ref 16/00932 Bulletin 26,,Procedura finalizată,Licitaţie publică,,,I.P. CENTRUL REPUBLICAN DE DIAGNOSTICĂ VETERINARĂ,1005600030818
ocds-ngfbwp-12239264,12239264,Tender Ref 16/00933 Bulletin 26,,Procedura finalizată,Licitaţie publică,,,I.M.S.P. Spitalul Clinic de Psihiatrie,1003600150554
ocds-ngfbwp-12240673,12240673,Tender Ref 16/00934 Bulletin 30,,Procedura finalizată,Cerere a ofertelor de preţuri,,,Serviciul Special pentru Influențe Active asupra Proceselor Hidrometeorologice,1003600094438
ocds-ngfbwp-12241485,12241485,Tender Ref 16/00935 Bulletin 24,,Procedura finalizată,Cerere a ofertelor de preţuri,,,Departamentul Trupelor de Carabinieri,1006601000473
ocds-ngfbwp-12247939,12247939,Tender Ref 16/00936 Bulletin 25,,Procedura finalizată,Cerere a ofertelor de preţuri,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-12253064,12253064,Tender Ref 16/00937 Bulletin 26,,Anulată,Licitaţie publică,,,Consiliul raional Strășeni,33828860
ocds-ngfbwp-12255701,12255701,Tender Ref 16/00938 Bulletin 28,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12260716,12260716,Tender Ref 16/00939 Bulletin 28,,Executarea contractului,Licitaţie publică,,,Banca Nationala a Moldovei,0000000079592
ocds-ngfbwp-12261673,12261673,Tender Ref 16/00940 Bulletin 26,,Executarea contractului,Licitaţie publică,,,CSP mun.Chișinău,1006601004068
ocds-ngfbwp-12269210,12269210,Tender Ref 16/00942 Bulletin 26,,Executarea contractului,Licitaţie publică,,,ASEM,1007600005951
ocds-ngfbwp-12270209,12270209,Tender Ref 16/00943 Bulletin 24,,Executarea contractului,Licitaţie publică,,,I.M.S.P. INSTITUTUL DE NEUROLOGIE ŞI NEUROCHIRURGIE,1003600150602
ocds-ngfbwp-12270794,12270794,Tender Ref 16/00944 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Casa Naţională de Asigurări Sociale,1004600030235
ocds-ngfbwp-12271156,12271156,Tender Ref 16/00945 Bulletin 28,,Executarea contractului,Licitaţie publică,,,IMSP Institutul Oncologic,1003600151023
ocds-ngfbwp-12275854,12275854,Tender Ref 16/00946 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-12278948,12278948,Tender Ref 16/00947 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Agentia Medicamentului şi Dispozitivelor Medicale,1006601004002
ocds-ngfbwp-12279071,12279071,Tender Ref 16/00948 Bulletin 28,,Executarea contractului,Licitaţie publică,,,CONSILIUL RAIONAL CAHUL,1007601010297
ocds-ngfbwp-12279452,12279452,Tender Ref 16/00949 Bulletin 27,,Executarea contractului,Licitaţie publică,,,I.P.N.A. COMPANIA TELERADIO-MOLDOVA,1004600050558
ocds-ngfbwp-12283101,12283101,Tender Ref 16/00950 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,Primaria or. Ceadîr-Lunga,1007601004434
ocds-ngfbwp-12284491,12284491,Tender Ref 16/00951 Bulletin 26,,Procedura finalizată,Cerere a ofertelor de preţuri,,,Departamentul Poliției de Frontieră al MAI,1006601000196
ocds-ngfbwp-12284863,12284863,Tender Ref 16/00952 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Institutul Oncologic,1003600151023
ocds-ngfbwp-12297176,12297176,Tender Ref 16/00953 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,CENTRUL NAŢIONAL DE TRANSFUZIE A SÎNGELUI,1006601004242
ocds-ngfbwp-12297508,12297508,Tender Ref 16/00954 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,Agenția de Dezvoltare Regională Centru,1009601000289
ocds-ngfbwp-12304541,12304541,Tender Ref 16/00955 Bulletin 25,,Executarea contractului,Cerere a ofertelor de preţuri,,,Consiliul Raional Anenii Noi,1007601006966
ocds-ngfbwp-12305194,12305194,Tender Ref 16/00956 Bulletin 26,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12316343,12316343,Tender Ref 16/00957 Bulletin 27,,Procedura finalizată,Licitaţie publică,,,Compania Națională de Asigurări în Medicină,1007601007778
ocds-ngfbwp-12316387,12316387,Tender Ref 16/00958 Bulletin 29,,Executarea contractului,Cerere a ofertelor de preţuri,,,PRIMĂRIA MUNICIPIULUI CHIŞINĂU,1007601009484
ocds-ngfbwp-12317364,12317364,Tender Ref 16/00959 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-12335294,12335294,Tender Ref 16/00960 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Administrația de Stat a Drumurilor,1003600023559
ocds-ngfbwp-12347262,12347262,Tender Ref 16/00961 Bulletin 42,,Anulată,Cerere a ofertelor de preţuri,,,IMSP Spitalul Raional Floresti,1003607150140
ocds-ngfbwp-12349705,12349705,Tender Ref 16/00962 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Administrația de Stat a Drumurilor,1003600023559
ocds-ngfbwp-12353141,12353141,Tender Ref 16/00963 Bulletin 27,,Anulată,Licitaţie publică,,,I.M.S.P. ASOCIAŢIA MEDICALĂ  TERITORIALĂ RÎŞCANI,1003600153212
ocds-ngfbwp-12360576,12360576,Tender Ref 16/00964 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,Serviciul Stare Civilă,1008601000400
ocds-ngfbwp-12366720,12366720,Tender Ref 16/00965 Bulletin 27,,Procedura finalizată,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-12367616,12367616,Tender Ref 16/00966 Bulletin 27,,Executarea contractului,Licitaţie publică,,,"MINISTERUL MUNCII, PROTECŢIEI SOCIALE ŞI FAMILIEI",1007601000791
ocds-ngfbwp-12370067,12370067,Tender Ref 16/00967 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,UNIVERSITATEA AGRARĂ DE STAT DIN MOLDOVA,1007600002710
ocds-ngfbwp-12372203,12372203,Tender Ref 16/00968 Bulletin 28,,Executarea contractului,Licitaţie publică,,,I.M.S.P. ASOCIAŢIA MEDICALĂ  TERITORIALĂ RÎŞCANI,1003600153212
ocds-ngfbwp-12373029,12373029,Tender Ref 16/00969 Bulletin 26,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Spitalul Clinic de Psihiatrie,1003600150554
ocds-ngfbwp-12380875,12380875,Tender Ref 16/00970 Bulletin 27,,Procedura finalizată,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-12393635,12393635,Tender Ref 16/00971 Bulletin 29,,Executarea contractului,Licitaţie publică,,,IP USMF Nicolae Testemițanu,1007600000794
ocds-ngfbwp-12399237,12399237,Tender Ref 16/00972 Bulletin 27,,Procedura finalizată,Licitaţie publică,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-12401168,12401168,Tender Ref 16/00973 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP""Spitalul raional Falesti""",1003602151120
ocds-ngfbwp-12408297,12408297,Tender Ref 16/00974 Bulletin 31,,Executarea contractului,Licitaţie publică,,,Ministerul Afacerilor Interne,1006601000130
ocds-ngfbwp-12408310,12408310,Tender Ref 16/00975 Bulletin 44,,Executarea contractului,Cerere a ofertelor de preţuri,,,Casa Naţională de Asigurări Sociale,1004600030235
ocds-ngfbwp-12409636,12409636,Tender Ref 16/00976 Bulletin 26,,Anulată,Licitaţie publică,,,I.M.S.P. INSTITUTUL DE NEUROLOGIE ŞI NEUROCHIRURGIE,1003600150602
ocds-ngfbwp-12410317,12410317,Tender Ref 16/00977 Bulletin 26,,Executarea contractului,Licitaţie publică,,,IMSP SR Soldanesti,1003606015521
ocds-ngfbwp-12410657,12410657,Tender Ref 16/00978 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP""Spitalul raional Falesti""",1003602151120
ocds-ngfbwp-12412834,12412834,Tender Ref 16/00979 Bulletin 26,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12412871,12412871,Tender Ref 16/00980 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12414554,12414554,Tender Ref 16/00981 Bulletin 26,,Executarea contractului,Licitaţie publică,,,USM,1006600064263
ocds-ngfbwp-12415096,12415096,Tender Ref 16/00982 Bulletin 26,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12415656,12415656,Tender Ref 16/00983 Bulletin 26,,Executarea contractului,Licitaţie publică,,,PIAŢA CENTRALĂ Î.M.,1003600056726
ocds-ngfbwp-12417973,12417973,Tender Ref 16/00984 Bulletin 29,,Executarea contractului,Licitaţie publică,,,Agentia Medicamentului şi Dispozitivelor Medicale,1006601004002
ocds-ngfbwp-12419634,12419634,Tender Ref 16/00985 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,Centrul Național Anticorupție,1006601000222
ocds-ngfbwp-12420316,12420316,Tender Ref 16/00986 Bulletin 28,,Executarea contractului,Licitaţie publică,,,CONSILIUL RAIONAL CAHUL,1007601010297
ocds-ngfbwp-12423354,12423354,Tender Ref 16/00987 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Primaria or. Ceadîr-Lunga,1007601004434
ocds-ngfbwp-12432205,12432205,Tender Ref 16/00988 Bulletin 26,,Procedura finalizată,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-12433356,12433356,Tender Ref 16/00989 Bulletin 28,,Executarea contractului,Licitaţie publică,,,Spitalul Clinic Central staţia Chişinăui filială a Î.S. Calea Ferată din Moldova,1002600001257
ocds-ngfbwp-12433541,12433541,Tender Ref 16/00990 Bulletin 27,,Procedura finalizată,Licitaţie publică,,,Curtea de Conturi,1007601001330
ocds-ngfbwp-12435417,12435417,Tender Ref 16/00991 Bulletin 26,,Procedura finalizată,Licitaţie publică,,,PRIMĂRIA MUNICIPIULUI BĂLŢI,1007601003161
ocds-ngfbwp-12442453,12442453,Tender Ref 16/00992 Bulletin 28,,Executarea contractului,Licitaţie publică,,,Agentia Medicamentului şi Dispozitivelor Medicale,1006601004002
ocds-ngfbwp-12444466,12444466,Tender Ref 16/00994 Bulletin 30,,Procedura finalizată,Licitaţie publică,,,I.M.S.P. SPITALUL RAIONAL IALOVENI,1003600157232
ocds-ngfbwp-12444523,12444523,Tender Ref 16/00995 Bulletin 26,,Executarea contractului,Licitaţie publică,,,I.M.S.P. INSTITUTUL DE NEUROLOGIE ŞI NEUROCHIRURGIE,1003600150602
ocds-ngfbwp-12444534,12444534,Tender Ref 16/00996 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. INSTITUTUL MAMEI ŞI COPILULUI,1003600151643
ocds-ngfbwp-12445452,12445452,Tender Ref 16/00997 Bulletin 26,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12449566,12449566,Tender Ref 16/00998 Bulletin 26,,Executarea contractului,Licitaţie publică,,,Departamentul Instituțiilor Penitenciare,1006601001012
ocds-ngfbwp-12451007,12451007,Tender Ref 16/01000 Bulletin 26,,Procedura finalizată,Cerere a ofertelor de preţuri,,,I.P.N.A. COMPANIA TELERADIO-MOLDOVA,1004600050558
ocds-ngfbwp-12455718,12455718,Tender Ref 16/01001 Bulletin 42,,Procedura finalizată,Cerere a ofertelor de preţuri,,,PRIMĂRIA MUNICIPIULUI BĂLŢI,1007601003161
ocds-ngfbwp-12458071,12458071,Tender Ref 16/01002 Bulletin 29,,Executarea contractului,Licitaţie publică,,,IP USMF Nicolae Testemițanu,1007600000794
ocds-ngfbwp-12467428,12467428,Tender Ref 16/01003 Bulletin 27,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12475798,12475798,Tender Ref 16/01005 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. INSTITUTUL MAMEI ŞI COPILULUI,1003600151643
ocds-ngfbwp-12476432,12476432,Tender Ref 16/01006 Bulletin 28,,Executarea contractului,Licitaţie publică,,,DGETS,1007601010600
ocds-ngfbwp-12479503,12479503,Tender Ref 16/01007 Bulletin 29,,Executarea contractului,Cerere a ofertelor de preţuri,,,Consiliul Raional Anenii Noi,1007601006966
ocds-ngfbwp-12486653,12486653,Tender Ref 16/01008 Bulletin 31,,Executarea contractului,Licitaţie publică,,,UNIVERSITATEA AGRARĂ DE STAT DIN MOLDOVA,1007600002710
ocds-ngfbwp-12486801,12486801,Tender Ref 16/01009 Bulletin 28,,Anulată,Licitaţie publică,,,RISCANI-SC Î.S.,1002600029277
ocds-ngfbwp-12490027,12490027,Tender Ref 16/01010 Bulletin 28,,Executarea contractului,Licitaţie publică,,,Banca Nationala a Moldovei,0000000079592
ocds-ngfbwp-12490568,12490568,Tender Ref 16/01011 Bulletin 27,,Executarea contractului,Licitaţie publică,,,Departamentul Instituțiilor Penitenciare,1006601001012
ocds-ngfbwp-12491449,12491449,Tender Ref 16/01012 Bulletin 32,,Procedura finalizată,Licitaţie publică,,,MINISTERUL DEZVOLTĂRII REGIONALE ŞI CONSTRUCŢIILOR,1008601000570
ocds-ngfbwp-12492163,12492163,Tender Ref 16/01013 Bulletin 28,,Anulată,Licitaţie publică,,,I.M.S.P. SPITALUL RAIONAL RÎŞCANI,1003602150754
ocds-ngfbwp-12496108,12496108,Tender Ref 16/01014 Bulletin 30,,Procedura finalizată,Licitaţie publică,,,PRIMĂRIA MUNICIPIULUI BĂLŢI,1007601003161
ocds-ngfbwp-12498145,12498145,Tender Ref 16/01015 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Clinic Republican,1003600150783
ocds-ngfbwp-12499035,12499035,Tender Ref 16/01016 Bulletin 27,,Procedura finalizată,Cerere a ofertelor de preţuri,,,I.M.S.P.S.R. Căuşeni ANA ŞI ALEXANDRU,1003608150033
ocds-ngfbwp-12499057,12499057,Tender Ref 16/01017 Bulletin 32,,Procedura finalizată,Licitaţie publică,,,"IMSP ""Spitalul raional Edineţ""",0100360415081
ocds-ngfbwp-12499078,12499078,Tender Ref 16/01018 Bulletin 27,,Executarea contractului,Licitaţie publică,,,I.M.S.P. CENTRUL NAŢIONAL DE ASISTENŢĂ MEDICALĂ URGENTĂ PRESPITALICEASCĂ,1015600032824
ocds-ngfbwp-12501285,12501285,Tender Ref 16/01019 Bulletin 27,,Procedura finalizată,Cerere a ofertelor de preţuri,,,I.M.S.P.S.R. Căuşeni ANA ŞI ALEXANDRU,1003608150033
ocds-ngfbwp-12502894,12502894,Tender Ref 16/01020 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,Departamentul Instituțiilor Penitenciare,1006601001012
ocds-ngfbwp-12505251,12505251,Tender Ref 16/01021 Bulletin 28,,Procedura finalizată,Licitaţie publică,,,Banca Nationala a Moldovei,0000000079592
ocds-ngfbwp-12507829,12507829,Tender Ref 16/01022 Bulletin 31,,Executarea contractului,Licitaţie publică,,,Agentia Medicamentului şi Dispozitivelor Medicale,1006601004002
ocds-ngfbwp-12509110,12509110,Tender Ref 16/01023 Bulletin 28,,Executarea contractului,Licitaţie publică,,,CONSILIUL RAIONAL CAHUL,1007601010297
ocds-ngfbwp-12510300,12510300,Tender Ref 16/01024 Bulletin 28,,Procedura finalizată,Cerere a ofertelor de preţuri,,,IMSP SR CAHUL,1009603003860
ocds-ngfbwp-12514210,12514210,Tender Ref 16/01025 Bulletin 28,,Executarea contractului,Licitaţie publică,,,DGETS,1007601010600
ocds-ngfbwp-12514640,12514640,Tender Ref 16/01026 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,CONSILIUL RAIONULUI SÎNGEREI,1007601009369
ocds-ngfbwp-12517371,12517371,Tender Ref 16/01027 Bulletin 29,,Executarea contractului,Cerere a ofertelor de preţuri,,,"SPITALUL RAIONAL COMRAT ""ISAAC GURFINCHEL"" I.M.S.P.",1003611151205
ocds-ngfbwp-12518857,12518857,Tender Ref 16/01028 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-12520156,12520156,Tender Ref 16/01029 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,Consiliul Raional Dubasari,1007601010507
ocds-ngfbwp-12520241,12520241,Tender Ref 16/01030 Bulletin 31,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP Institutul de Ftiziopneumologie ""Chiril Draganiuc""",1003600151724
ocds-ngfbwp-12520405,12520405,Tender Ref 16/01031 Bulletin 28,,Executarea contractului,Licitaţie publică,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-12521454,12521454,Tender Ref 16/01032 Bulletin 28,,Executarea contractului,Licitaţie publică,,,Directia Educatie Tineret si Sport s-l Buiucani,1007601009967
ocds-ngfbwp-12524863,12524863,Tender Ref 16/01033 Bulletin 29,,Procedura finalizată,Cerere a ofertelor de preţuri,,,I.M.S.P. Spitalul Clinic de Psihiatrie,1003600150554
ocds-ngfbwp-12525718,12525718,Tender Ref 16/01034 Bulletin 28,,Executarea contractului,Cerere a ofertelor de preţuri,,,DETS  RÎŞCANI,1007601009716
ocds-ngfbwp-12530574,12530574,Tender Ref 16/01036 Bulletin 32,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-12533261,12533261,Tender Ref 16/01037 Bulletin 27,,Executarea contractului,Cerere a ofertelor de preţuri,,,Directia Educatie Tineret si Sport s-l Buiucani,1007601009967
